id,brand,model,price,price_range,year,engine,fuel_type,transmission,url,source
2296,LEXUS,Nx Ii - Ph2 - 350H Luxury Bva 244Chhybrideautomatique14 Cv635 000Dh595 000Dh,635000,500k - 800k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/LEXUS/NX/nx-ii-ph2-350h-luxury-bva-244ch.htm,kifal.ma
2297,LEXUS,Nx Ii - Ph2 - 350H Executive Bva 244Chhybrideautomatique14 Cv699 000Dh,699000,500k - 800k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/LEXUS/NX/nx-ii-ph2-350h-executive-bva-244ch.htm,kifal.ma
2298,LEXUS,Nx Ii - Ph2 - 350H F-Sport Executive Bva 244Chhybrideautomatique14 Cv789 000Dh,789000,500k - 800k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/LEXUS/NX/nx-ii-ph2-350h-f-sport-executive-bva-244ch.htm,kifal.ma
2299,LEXUS,Espromo Jusqu'A 8 %,,Non spécifié,,,,,https://neuf.kifal.ma/LEXUS/ES,kifal.ma
2300,LEXUS,Es Vii - Ph2 - 300H Executive Bva 218Chhybrideautomatique14 Cv599 000Dh549 000Dh,599000,500k - 800k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/LEXUS/ES/es-vii-ph2-300h-executive-bva-218ch.htm,kifal.ma
2301,LEXUS,Es Vii - Ph2 - 300H Business Executive Bva 218Chhybrideautomatique14 Cv649 900Dh599 000Dh,649900,500k - 800k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/LEXUS/ES/es-vii-ph2-300h-business-executive-bva-218ch.htm,kifal.ma
2302,LEXUS,Rxpromo Jusqu'A 5 %,,Non spécifié,,,,,https://neuf.kifal.ma/LEXUS/RX,kifal.ma
2303,LEXUS,Rx V - Ph1 - Luxury 350H 4Wd Bva 246Chhybrideautomatique14 Cv740 000Dh729 000Dh,740000,500k - 800k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/LEXUS/RX/rx-v-ph1-luxury-350h-4wd-bva-246ch.htm,kifal.ma
2304,LEXUS,Rx V - Ph1 - Executive 350H 4Wd Bva 246Chhybrideautomatique14 Cv860 000Dh819 000Dh,860000,800k - 1.5M,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/LEXUS/RX/rx-v-ph1-executive-350h-4wd-bva-246ch.htm,kifal.ma
2305,LEXUS,Rx V - Ph1 - Business Executive 350H 4Wd Bva 246Chhybrideautomatique14 Cv920 000Dh879 000Dh,920000,800k - 1.5M,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/LEXUS/RX/rx-v-ph1-business-executive-350h-4wd-bva-246ch.htm,kifal.ma
2306,LEXUS,Ls,,Non spécifié,,,,,https://neuf.kifal.ma/LEXUS/LS,kifal.ma
2307,LEXUS,Ls V - Ph1 - 500H Executive Bva 359Chhybrideautomatique20 Cv1 720 000Dh,1720000,Plus de 1.5M,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/LEXUS/LS/ls-v-ph1-500h-executive-bva-359ch.htm,kifal.ma
2308,LEXUS,Politique De Confidentialite,,Non spécifié,,,,,https://neuf.kifal.ma/privacy-policy,kifal.ma
2309,LEXUS,"Angle Boulevard Chefchaouni Et Rte De Rabat, Business Center Yasmina, Casablanca 20000",,Non spécifié,2000,,,,https://g.page/KIFALAUTO/?share,kifal.ma
2310,LEXUS,Contact@Kifal-Auto.Ma,,Non spécifié,,,,AUTOMATIQUE,"mailto:contact@kifal-auto.ma""",kifal.ma
2311,LEXUS,Trouver Voiture Neuf,,Non spécifié,,,,,https://neuf.kifal.ma/search,kifal.ma
2312,LEXUS,Trouver Voiture Occasion,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
2313,LEXUS,Reprise,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
2314,LEXUS,Financement,,Non spécifié,,,,,https://occasion.kifal.ma/credit-auto,kifal.ma
2315,LEXUS,Bmw,,Non spécifié,,,,,https://neuf.kifal.ma/BMW,kifal.ma
2316,LEXUS,Audi,,Non spécifié,,,,,https://neuf.kifal.ma/AUDI,kifal.ma
2317,LEXUS,Porsche,,Non spécifié,,,,,https://neuf.kifal.ma/PORSCHE,kifal.ma
2318,LEXUS,Jeep,,Non spécifié,,,,,https://neuf.kifal.ma/JEEP,kifal.ma
2319,LEXUS,Mini,,Non spécifié,,,,,https://neuf.kifal.ma/MINI,kifal.ma
2320,LEXUS,Volvo,,Non spécifié,,,,,https://neuf.kifal.ma/VOLVO,kifal.ma
2321,LEXUS,Maserati,,Non spécifié,,,,,https://neuf.kifal.ma/MASERATI,kifal.ma
2322,LEXUS,Cupra,,Non spécifié,,,,,https://neuf.kifal.ma/CUPRA,kifal.ma
2323,LEXUS,Ds,,Non spécifié,,,,,https://neuf.kifal.ma/DS,kifal.ma
2324,LEXUS,Kia,,Non spécifié,,,,,https://neuf.kifal.ma/KIA,kifal.ma
2325,LEXUS,Hyundai,,Non spécifié,,,,,https://neuf.kifal.ma/HYUNDAI,kifal.ma
2326,LEXUS,Volkswagen,,Non spécifié,,,,,https://neuf.kifal.ma/VOLKSWAGEN,kifal.ma
2327,LEXUS,Toyota,,Non spécifié,,,,,https://neuf.kifal.ma/TOYOTA,kifal.ma
2328,LEXUS,Dacia,,Non spécifié,,,,,https://neuf.kifal.ma/DACIA,kifal.ma
2329,LEXUS,Ford,,Non spécifié,,,,,https://neuf.kifal.ma/FORD,kifal.ma
2330,LEXUS,Peugeot,,Non spécifié,,,,,https://neuf.kifal.ma/PEUGEOT,kifal.ma
2331,LEXUS,Citroen,,Non spécifié,,,,,https://neuf.kifal.ma/CITROEN,kifal.ma
2332,LEXUS,Skoda,,Non spécifié,,,,,https://neuf.kifal.ma/SKODA,kifal.ma
2333,LEXUS,Fiat,,Non spécifié,,,,,https://neuf.kifal.ma/FIAT,kifal.ma
2334,LEXUS,C-Hr,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=C-HR,kifal.ma
2335,LEXUS,Docker,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=Dokker,kifal.ma
2336,LEXUS,2008,,Non spécifié,2008,,,,https://neuf.kifal.ma/search?modele=2008,kifal.ma
2337,LEXUS,Duster,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=DUSTER,kifal.ma
2338,LEXUS,Giulia,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=Giulia,kifal.ma
2339,LEXUS,Nx Promo Jusqu'A,789000,500k - 800k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/LEXUS/NX,kifal.ma
2340,LEXUS,Es Promo Jusqu'A,549000,500k - 800k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/LEXUS/ES,kifal.ma
2341,LEXUS,Rx Promo Jusqu'A,879000,800k - 1.5M,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/LEXUS/RX,kifal.ma
2342,MAHINDRA,07 01 07 07 27,,Non spécifié,,,,,tel:+212 7 01 07 07 27,kifal.ma
2343,MAHINDRA,&Nbspachetez Une Voiture D'Occasion,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
2344,MAHINDRA,Vendez Votre Voiture,,Non spécifié,,,,,https://occasion.kifal.ma/vendre,kifal.ma
2345,MAHINDRA,العربية,,Non spécifié,,,,,https://neuf.kifal.ma/locale/ar,kifal.ma
2346,MAHINDRA,Accueil,,Non spécifié,,,,,https://neuf.kifal.ma,kifal.ma
2347,MAHINDRA,Recherche,,Non spécifié,,,,,https://neuf.kifal.ma/search,kifal.ma
2348,MAHINDRA,0Comparer,,Non spécifié,,,,,javascript:;,kifal.ma
2349,MAHINDRA,Achetez Une Voiture D'Occasion,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
2350,MAHINDRA,"Angle Boulevard Chefchaouni Et Rte De Rabat, Business Center Yasmina, Casablanca 20000 ...",,Non spécifié,2000,,,,https://g.page/KIFALAUTO/?share,kifal.ma
2351,MAHINDRA,Lundi -Samedi De 09:00 A 19:00,,Non spécifié,,,,,javascript:;,kifal.ma
2352,MAHINDRA,Plus De Filtre,,Non spécifié,,,,,https://neuf.kifal.ma#collapseAdvanceSearch,kifal.ma
2353,MAHINDRA,Xuv 300Promo Jusqu'A 18 %,,Non spécifié,,,,,https://neuf.kifal.ma/MAHINDRA/XUV%20300,kifal.ma
2354,MAHINDRA,Xuv 300 I - Ph1 - 1.2 L Turbo W6 Bvm 110Chessencemanuelle7 Cv187 000Dh155 000Dh,187000,Moins de 200k,,1.2 L,ESSENCE,MANUELLE,https://neuf.kifal.ma/MAHINDRA/XUV%20300/xuv-300-i-ph1-1.2-l-turbo-w6-bvm-110ch.htm,kifal.ma
2355,MAHINDRA,Xuv 300 I - Ph1 - 1.2 L Turbo W8 Bvm 110Chessencemanuelle7 Cv199 000Dh165 000Dh,199000,Moins de 200k,,1.2 L,ESSENCE,MANUELLE,https://neuf.kifal.ma/MAHINDRA/XUV%20300/xuv-300-i-ph1-1.2-l-turbo-w8-bvm-110ch.htm,kifal.ma
2356,MAHINDRA,Xuv 300 I - Ph1 - 1.2 L Turbo W10 Bvm 110Chessencemanuelle7 Cv219 000Dh180 000Dh,219000,200k - 300k,,1.2 L,ESSENCE,MANUELLE,https://neuf.kifal.ma/MAHINDRA/XUV%20300/xuv-300-i-ph1-1.2-l-turbo-w10-bvm-110ch.htm,kifal.ma
2357,MAHINDRA,Scorpiopromo Jusqu'A 11 %,,Non spécifié,,,,,https://neuf.kifal.ma/MAHINDRA/Scorpio,kifal.ma
2358,MAHINDRA,Scorpio Ii - Ph1 - 2.2 D Simple Cabine 4X2 Bvm 140Chdieselmanuelle9 Cv209 900Dh185 900Dh,209900,200k - 300k,,,DIESEL,MANUELLE,https://neuf.kifal.ma/MAHINDRA/Scorpio/scorpio-ii-ph1-2.2-d-simple-cabine-4x2-bvm-140ch.htm,kifal.ma
2359,MAHINDRA,Scorpio Ii - Ph1 - 2.2 D Double Cabine 4X2 Bvm 140Chdieselmanuelle9 Cv228 000Dh210 000Dh,228000,200k - 300k,,,DIESEL,MANUELLE,https://neuf.kifal.ma/MAHINDRA/Scorpio/scorpio-ii-ph1-2.2-d-double-cabine-4x2-bvm-140ch.htm,kifal.ma
2360,MAHINDRA,Scorpio Ii - Ph1 - 2.2 Double Cabine 4X4 Bvm 140Chdieselmanuelle9 Cv257 000Dh239 000Dh,257000,200k - 300k,,,DIESEL,MANUELLE,https://neuf.kifal.ma/MAHINDRA/Scorpio/scorpio-ii-ph1-2.2-double-cabine-4x4-bvm-140ch.htm,kifal.ma
2361,MAHINDRA,Politique De Confidentialite,,Non spécifié,,,,,https://neuf.kifal.ma/privacy-policy,kifal.ma
2362,MAHINDRA,"Angle Boulevard Chefchaouni Et Rte De Rabat, Business Center Yasmina, Casablanca 20000",,Non spécifié,2000,,,,https://g.page/KIFALAUTO/?share,kifal.ma
2363,MAHINDRA,Contact@Kifal-Auto.Ma,,Non spécifié,,,,AUTOMATIQUE,"mailto:contact@kifal-auto.ma""",kifal.ma
2364,MAHINDRA,Trouver Voiture Neuf,,Non spécifié,,,,,https://neuf.kifal.ma/search,kifal.ma
2365,MAHINDRA,Trouver Voiture Occasion,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
2366,MAHINDRA,Reprise,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
2367,MAHINDRA,Financement,,Non spécifié,,,,,https://occasion.kifal.ma/credit-auto,kifal.ma
2368,MAHINDRA,Bmw,,Non spécifié,,,,,https://neuf.kifal.ma/BMW,kifal.ma
2369,MAHINDRA,Audi,,Non spécifié,,,,,https://neuf.kifal.ma/AUDI,kifal.ma
2370,MAHINDRA,Porsche,,Non spécifié,,,,,https://neuf.kifal.ma/PORSCHE,kifal.ma
2371,MAHINDRA,Jeep,,Non spécifié,,,,,https://neuf.kifal.ma/JEEP,kifal.ma
2372,MAHINDRA,Mini,,Non spécifié,,,,,https://neuf.kifal.ma/MINI,kifal.ma
2373,MAHINDRA,Volvo,,Non spécifié,,,,,https://neuf.kifal.ma/VOLVO,kifal.ma
2374,MAHINDRA,Lexus,,Non spécifié,,,,,https://neuf.kifal.ma/LEXUS,kifal.ma
2375,MAHINDRA,Maserati,,Non spécifié,,,,,https://neuf.kifal.ma/MASERATI,kifal.ma
2376,MAHINDRA,Cupra,,Non spécifié,,,,,https://neuf.kifal.ma/CUPRA,kifal.ma
2377,MAHINDRA,Ds,,Non spécifié,,,,,https://neuf.kifal.ma/DS,kifal.ma
2378,MAHINDRA,Kia,,Non spécifié,,,,,https://neuf.kifal.ma/KIA,kifal.ma
2379,MAHINDRA,Hyundai,,Non spécifié,,,,,https://neuf.kifal.ma/HYUNDAI,kifal.ma
2380,MAHINDRA,Volkswagen,,Non spécifié,,,,,https://neuf.kifal.ma/VOLKSWAGEN,kifal.ma
2381,MAHINDRA,Toyota,,Non spécifié,,,,,https://neuf.kifal.ma/TOYOTA,kifal.ma
2382,MAHINDRA,Dacia,,Non spécifié,,,,,https://neuf.kifal.ma/DACIA,kifal.ma
2383,MAHINDRA,Ford,,Non spécifié,,,,,https://neuf.kifal.ma/FORD,kifal.ma
2384,MAHINDRA,Peugeot,,Non spécifié,,,,,https://neuf.kifal.ma/PEUGEOT,kifal.ma
2385,MAHINDRA,Citroen,,Non spécifié,,,,,https://neuf.kifal.ma/CITROEN,kifal.ma
2386,MAHINDRA,Skoda,,Non spécifié,,,,,https://neuf.kifal.ma/SKODA,kifal.ma
2387,MAHINDRA,Fiat,,Non spécifié,,,,,https://neuf.kifal.ma/FIAT,kifal.ma
2388,MAHINDRA,C-Hr,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=C-HR,kifal.ma
2389,MAHINDRA,Docker,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=Dokker,kifal.ma
2390,MAHINDRA,2008,,Non spécifié,2008,,,,https://neuf.kifal.ma/search?modele=2008,kifal.ma
2391,MAHINDRA,Duster,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=DUSTER,kifal.ma
2392,MAHINDRA,Giulia,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=Giulia,kifal.ma
2393,MAHINDRA,Xuv,180000,Moins de 200k,,1.2 L,ESSENCE,MANUELLE,https://neuf.kifal.ma/MAHINDRA/XUV%20300,kifal.ma
2394,MAHINDRA,Scorpio Promo Jusqu'A,239000,200k - 300k,,,DIESEL,MANUELLE,https://neuf.kifal.ma/MAHINDRA/Scorpio,kifal.ma
2395,MASERATI,07 01 07 07 27,,Non spécifié,,,,,tel:+212 7 01 07 07 27,kifal.ma
2396,MASERATI,&Nbspachetez Une Voiture D'Occasion,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
2397,MASERATI,Vendez Votre Voiture,,Non spécifié,,,,,https://occasion.kifal.ma/vendre,kifal.ma
2398,MASERATI,العربية,,Non spécifié,,,,,https://neuf.kifal.ma/locale/ar,kifal.ma
2399,MASERATI,Accueil,,Non spécifié,,,,,https://neuf.kifal.ma,kifal.ma
2400,MASERATI,Recherche,,Non spécifié,,,,,https://neuf.kifal.ma/search,kifal.ma
2401,MASERATI,0Comparer,,Non spécifié,,,,,javascript:;,kifal.ma
2402,MASERATI,Achetez Une Voiture D'Occasion,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
2403,MASERATI,"Angle Boulevard Chefchaouni Et Rte De Rabat, Business Center Yasmina, Casablanca 20000 ...",,Non spécifié,2000,,,,https://g.page/KIFALAUTO/?share,kifal.ma
2404,MASERATI,Lundi -Samedi De 09:00 A 19:00,,Non spécifié,,,,,javascript:;,kifal.ma
2405,MASERATI,Plus De Filtre,,Non spécifié,,,,,https://neuf.kifal.ma#collapseAdvanceSearch,kifal.ma
2406,MASERATI,Ghibli,,Non spécifié,,,,,https://neuf.kifal.ma/MASERATI/Ghibli,kifal.ma
2407,MASERATI,Ghibli Iii - Ph2 - 2.0 Mhev Gt Bva 330Chessenceautomatique11 Cv769 000Dh,769000,500k - 800k,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/MASERATI/Ghibli/ghibli-iii-ph2-2.0-mhev-gt-bva-330ch.htm,kifal.ma
2408,MASERATI,Grecale,,Non spécifié,,,,,https://neuf.kifal.ma/MASERATI/Grecale,kifal.ma
2409,MASERATI,Grecale I - Ph1 - 2.0 Mhev 4Wd Gt Bva 300Chessenceautomatique11 Cv850 000Dh,850000,800k - 1.5M,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/MASERATI/Grecale/grecale-i-ph1-2.0-mhev-4wd-gt-bva-300ch.htm,kifal.ma
2410,MASERATI,Grecale I - Ph1 - 2.0 Mhev 4Wd Modena Bva 330Chessenceautomatique11 Cv990 000Dh,990000,800k - 1.5M,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/MASERATI/Grecale/grecale-i-ph1-2.0-mhev-4wd-modena-bva-330ch.htm,kifal.ma
2411,MASERATI,Grecale I - Ph1 - 3.0 V6 4Wd Trofeo Bva 530Chessenceautomatique17 Cv1 250 000Dh,1250000,800k - 1.5M,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/MASERATI/Grecale/grecale-i-ph1-3.0-v6-4wd-trofeo-bva-530ch.htm,kifal.ma
2412,MASERATI,Levante,,Non spécifié,,,,,https://neuf.kifal.ma/MASERATI/Levante,kifal.ma
2413,MASERATI,Levante I - Ph2 - 2.0 Mhev Gt Bva 330Chessenceautomatique11 Cv959 000Dh,959000,800k - 1.5M,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/MASERATI/Levante/levante-i-ph2-2.0-mhev-gt-bva-330ch.htm,kifal.ma
2414,MASERATI,Politique De Confidentialite,,Non spécifié,,,,,https://neuf.kifal.ma/privacy-policy,kifal.ma
2415,MASERATI,"Angle Boulevard Chefchaouni Et Rte De Rabat, Business Center Yasmina, Casablanca 20000",,Non spécifié,2000,,,,https://g.page/KIFALAUTO/?share,kifal.ma
2416,MASERATI,Contact@Kifal-Auto.Ma,,Non spécifié,,,,AUTOMATIQUE,"mailto:contact@kifal-auto.ma""",kifal.ma
2417,MASERATI,Trouver Voiture Neuf,,Non spécifié,,,,,https://neuf.kifal.ma/search,kifal.ma
2418,MASERATI,Trouver Voiture Occasion,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
2419,MASERATI,Reprise,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
2420,MASERATI,Financement,,Non spécifié,,,,,https://occasion.kifal.ma/credit-auto,kifal.ma
2421,MASERATI,Bmw,,Non spécifié,,,,,https://neuf.kifal.ma/BMW,kifal.ma
2422,MASERATI,Audi,,Non spécifié,,,,,https://neuf.kifal.ma/AUDI,kifal.ma
2423,MASERATI,Porsche,,Non spécifié,,,,,https://neuf.kifal.ma/PORSCHE,kifal.ma
2424,MASERATI,Jeep,,Non spécifié,,,,,https://neuf.kifal.ma/JEEP,kifal.ma
2425,MASERATI,Mini,,Non spécifié,,,,,https://neuf.kifal.ma/MINI,kifal.ma
2426,MASERATI,Volvo,,Non spécifié,,,,,https://neuf.kifal.ma/VOLVO,kifal.ma
2427,MASERATI,Lexus,,Non spécifié,,,,,https://neuf.kifal.ma/LEXUS,kifal.ma
2428,MASERATI,Cupra,,Non spécifié,,,,,https://neuf.kifal.ma/CUPRA,kifal.ma
2429,MASERATI,Ds,,Non spécifié,,,,,https://neuf.kifal.ma/DS,kifal.ma
2430,MASERATI,Kia,,Non spécifié,,,,,https://neuf.kifal.ma/KIA,kifal.ma
2431,MASERATI,Hyundai,,Non spécifié,,,,,https://neuf.kifal.ma/HYUNDAI,kifal.ma
2432,MASERATI,Volkswagen,,Non spécifié,,,,,https://neuf.kifal.ma/VOLKSWAGEN,kifal.ma
2433,MASERATI,Toyota,,Non spécifié,,,,,https://neuf.kifal.ma/TOYOTA,kifal.ma
2434,MASERATI,Dacia,,Non spécifié,,,,,https://neuf.kifal.ma/DACIA,kifal.ma
2435,MASERATI,Ford,,Non spécifié,,,,,https://neuf.kifal.ma/FORD,kifal.ma
2436,MASERATI,Peugeot,,Non spécifié,,,,,https://neuf.kifal.ma/PEUGEOT,kifal.ma
2437,MASERATI,Citroen,,Non spécifié,,,,,https://neuf.kifal.ma/CITROEN,kifal.ma
2438,MASERATI,Skoda,,Non spécifié,,,,,https://neuf.kifal.ma/SKODA,kifal.ma
2439,MASERATI,Fiat,,Non spécifié,,,,,https://neuf.kifal.ma/FIAT,kifal.ma
2440,MASERATI,C-Hr,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=C-HR,kifal.ma
2441,MASERATI,Docker,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=Dokker,kifal.ma
2442,MASERATI,2008,,Non spécifié,2008,,,,https://neuf.kifal.ma/search?modele=2008,kifal.ma
2443,MASERATI,Duster,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=DUSTER,kifal.ma
2444,MASERATI,Giulia,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=Giulia,kifal.ma
2445,MAZDA,07 01 07 07 27,,Non spécifié,,,,,tel:+212 7 01 07 07 27,kifal.ma
2446,MAZDA,&Nbspachetez Une Voiture D'Occasion,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
2447,MAZDA,Vendez Votre Voiture,,Non spécifié,,,,,https://occasion.kifal.ma/vendre,kifal.ma
2448,MAZDA,العربية,,Non spécifié,,,,,https://neuf.kifal.ma/locale/ar,kifal.ma
2449,MAZDA,Accueil,,Non spécifié,,,,,https://neuf.kifal.ma,kifal.ma
2450,MAZDA,Recherche,,Non spécifié,,,,,https://neuf.kifal.ma/search,kifal.ma
2451,MAZDA,0Comparer,,Non spécifié,,,,,javascript:;,kifal.ma
2452,MAZDA,Achetez Une Voiture D'Occasion,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
2453,MAZDA,"Angle Boulevard Chefchaouni Et Rte De Rabat, Business Center Yasmina, Casablanca 20000 ...",,Non spécifié,2000,,,,https://g.page/KIFALAUTO/?share,kifal.ma
2454,MAZDA,Lundi -Samedi De 09:00 A 19:00,,Non spécifié,,,,,javascript:;,kifal.ma
2455,MAZDA,Plus De Filtre,,Non spécifié,,,,,https://neuf.kifal.ma#collapseAdvanceSearch,kifal.ma
2456,MAZDA,Mazda 3 Hatchbackpromo Jusqu'A 4 %,,Non spécifié,,,,,https://neuf.kifal.ma/MAZDA/Mazda%203%20Hatchback,kifal.ma
2457,MAZDA,Mazda 3 Hatchback Iv - Ph2 - 1.5L Skyactiv-G Bva 120Chessenceautomatique9 Cv295 000Dh283 200Dh,295000,200k - 300k,,1.5L,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/MAZDA/Mazda%203%20Hatchback/mazda-3-hatchback-iv-ph2-1.5l-skyactiv-g-bva-120ch.htm,kifal.ma
2458,MAZDA,Mazda 3Promo Jusqu'A 11 %,,Non spécifié,,,,,https://neuf.kifal.ma/MAZDA/Mazda%203,kifal.ma
2459,MAZDA,Mazda 3 Iv - Ph2 - 1.5 Skyactiv 4P Bvm 120Chessencemanuelle9 Cv305 000Dh271 450Dh,305000,300k - 500k,,,ESSENCE,MANUELLE,https://neuf.kifal.ma/MAZDA/Mazda%203/mazda-3-iv-ph2-1.5-skyactiv-4p-bvm-120ch.htm,kifal.ma
2460,MAZDA,Cx-3Promo Jusqu'A 20 %,,Non spécifié,,,,,https://neuf.kifal.ma/MAZDA/CX-3,kifal.ma
2461,MAZDA,Cx-3 I - Ph1 - 1.5 Skyactiv Bva 105Chdieselautomatique6 Cv330 000Dh264 000Dh,330000,300k - 500k,,,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/MAZDA/CX-3/cx-3-i-ph1-1.5-skyactiv-bva-105ch.htm,kifal.ma
2462,MAZDA,Mazda 6Promo Jusqu'A 12 %,,Non spécifié,,,,,https://neuf.kifal.ma/MAZDA/Mazda%206,kifal.ma
2463,MAZDA,Mazda 6 Iii - Ph5 - 2.0 Skyactiv-G Bva 145Chessenceautomatique11 Cv422 000Dh371 360Dh,422000,300k - 500k,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/MAZDA/Mazda%206/mazda-6-iii-ph5-2.0-skyactiv-g-bva-145ch.htm,kifal.ma
2464,MAZDA,Cx-5Promo Jusqu'A 14 %,,Non spécifié,,,,,https://neuf.kifal.ma/MAZDA/CX-5,kifal.ma
2465,MAZDA,Cx-5 Ii - Ph1 - 2.2 Skyact-D Selection Bva 175Chdieselautomatique9 Cv453 000Dh389 580Dh,453000,300k - 500k,,,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/MAZDA/CX-5/cx-5-ii-ph1-2.2-skyact-d-selection-bva-175ch.htm,kifal.ma
2466,MAZDA,Politique De Confidentialite,,Non spécifié,,,,,https://neuf.kifal.ma/privacy-policy,kifal.ma
2467,MAZDA,"Angle Boulevard Chefchaouni Et Rte De Rabat, Business Center Yasmina, Casablanca 20000",,Non spécifié,2000,,,,https://g.page/KIFALAUTO/?share,kifal.ma
2468,MAZDA,Contact@Kifal-Auto.Ma,,Non spécifié,,,,AUTOMATIQUE,"mailto:contact@kifal-auto.ma""",kifal.ma
2469,MAZDA,Trouver Voiture Neuf,,Non spécifié,,,,,https://neuf.kifal.ma/search,kifal.ma
2470,MAZDA,Trouver Voiture Occasion,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
2471,MAZDA,Reprise,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
2472,MAZDA,Financement,,Non spécifié,,,,,https://occasion.kifal.ma/credit-auto,kifal.ma
2473,MAZDA,Bmw,,Non spécifié,,,,,https://neuf.kifal.ma/BMW,kifal.ma
2474,MAZDA,Audi,,Non spécifié,,,,,https://neuf.kifal.ma/AUDI,kifal.ma
2475,MAZDA,Porsche,,Non spécifié,,,,,https://neuf.kifal.ma/PORSCHE,kifal.ma
2476,MAZDA,Jeep,,Non spécifié,,,,,https://neuf.kifal.ma/JEEP,kifal.ma
2477,MAZDA,Mini,,Non spécifié,,,,,https://neuf.kifal.ma/MINI,kifal.ma
2478,MAZDA,Volvo,,Non spécifié,,,,,https://neuf.kifal.ma/VOLVO,kifal.ma
2479,MAZDA,Lexus,,Non spécifié,,,,,https://neuf.kifal.ma/LEXUS,kifal.ma
2480,MAZDA,Maserati,,Non spécifié,,,,,https://neuf.kifal.ma/MASERATI,kifal.ma
2481,MAZDA,Cupra,,Non spécifié,,,,,https://neuf.kifal.ma/CUPRA,kifal.ma
2482,MAZDA,Ds,,Non spécifié,,,,,https://neuf.kifal.ma/DS,kifal.ma
2483,MAZDA,Kia,,Non spécifié,,,,,https://neuf.kifal.ma/KIA,kifal.ma
2484,MAZDA,Hyundai,,Non spécifié,,,,,https://neuf.kifal.ma/HYUNDAI,kifal.ma
2485,MAZDA,Volkswagen,,Non spécifié,,,,,https://neuf.kifal.ma/VOLKSWAGEN,kifal.ma
2486,MAZDA,Toyota,,Non spécifié,,,,,https://neuf.kifal.ma/TOYOTA,kifal.ma
2487,MAZDA,Dacia,,Non spécifié,,,,,https://neuf.kifal.ma/DACIA,kifal.ma
2488,MAZDA,Ford,,Non spécifié,,,,,https://neuf.kifal.ma/FORD,kifal.ma
2489,MAZDA,Peugeot,,Non spécifié,,,,,https://neuf.kifal.ma/PEUGEOT,kifal.ma
2490,MAZDA,Citroen,,Non spécifié,,,,,https://neuf.kifal.ma/CITROEN,kifal.ma
2491,MAZDA,Skoda,,Non spécifié,,,,,https://neuf.kifal.ma/SKODA,kifal.ma
